environment,seed,baseline,calibration,planner,t,state,previous_action,action,next_state,calibration_output,true_theta,predicted_reward,realized_reward,task_reward,energy_cost,switching_cost,failure_cost,net_reward,cumulative_task_reward,cumulative_energy_cost,cumulative_switching_cost,cumulative_failure_cost,cumulative_net_reward,planner_queries_step,planner_queries_total,cold_start_transitions,time,theta_mean,theta_var,ess,num_particles,weights_sum,expert_masses,expert_start_times,expert_mass_sum,anchor_start_time,restart_event,recent_change_probability,num_experts,inner_weight_sums,oracle_kind
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,4,0.8070505439923673,-0.06108948960117573,-0.030422412949961973,0.7829238740217164,0.7829238740217164,0.9227272727272727,nan,-0.6515649506369272,-0.651330580558376,4.62761604849007e-05,0.000188093918066284,0.0,-0.6515649506369272,-2.243109042643045,0.018274259598359394,0.08142725956847303,0.0,-2.342810561809878,256,1280,4,,,,,,,"[0.8295029355887172, 0.06820875504207399, 0.05553320035180738, 0.0467551090174013]","[0, 1, 2, 4]",1.0,0.0,0.0,0.0467551090174013,4.0,"[1.0000000000000002, 0.9999999999999998, 1.0, 1.0]",
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,5,0.7829238740217164,-0.030422412949961973,-0.11040973397287739,0.7031351027884827,0.7031351027884827,0.9409090909090909,nan,-0.614858902285855,-0.6129697925131724,0.0006095154677980778,0.0012795943048845855,0.0,-0.614858902285855,-2.8560788351562176,0.018883775066157474,0.08270685387335762,0.0,-2.9576694640957326,256,1536,4,,,,,,,"[0.8346580400441285, 0.06850822192238216, 0.05647917469246482, 0.04035456334102464]","[0, 1, 2, 5]",1.0,0.0,0.0,0.04035456334102464,4.0,"[1.0, 1.0, 1.0, 1.0]",
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,6,0.7031351027884827,-0.11040973397287739,-0.0468594752219829,0.7019134694461691,0.7019134694461691,0.9590909090909091,nan,-0.003113836189011194,-0.0021963185906460837,0.00010979052090398148,0.0008077270774611283,0.0,-0.003113836189011194,-2.8582751537468636,0.018993565587061455,0.08351458095081875,0.0,-2.960783300284744,256,1792,4,,,,,,,"[0.8211304333414708, 0.07021172477482007, 0.05698134202862055, 0.05167649985508852]","[0, 1, 2, 6]",1.0,0.0,0.0,0.05167649985508852,4.0,"[0.9999999999999997, 1.0, 1.0, 1.0]",
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,7,0.7019134694461691,-0.0468594752219829,-0.010679460440777647,0.7801682094268148,0.7801682094268148,0.9772727272727273,nan,-0.0025798156583834698,-0.0023123144207045166,5.7025437653067355e-06,0.0002617986939136462,0.0,-0.0025798156583834698,-2.860587468167568,0.018999268130826762,0.08377637964473239,0.0,-2.9633631159431273,256,2048,4,,,,,,,"[0.7899368871026761, 0.08742168249340045, 0.06789983851772416, 0.05474159188619937]","[0, 7, 1, 6]",1.0,0.0,0.0,0.08742168249340045,4.0,"[0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999998]",
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,8,0.7801682094268148,-0.010679460440777647,-0.07154315407827982,0.8015899344184635,0.8015899344184635,0.9954545454545455,nan,-0.0019069198454335235,-0.0009101208600201544,0.00025592114477342436,0.0007408778406399447,0.0,-0.0019069198454335235,-2.861497589027588,0.019255189275600187,0.08451725748537234,0.0,-2.965270035788561,256,2304,4,,,,,,,"[0.7547486297376301, 0.10625348599949841, 0.07484054472466063, 0.06415733953821096]","[0, 7, 1, 8]",1.0000000000000002,0.0,0.0,0.06415733953821096,4.0,"[1.0, 1.0000000000000002, 1.0, 0.9999999999999999]",
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,9,0.8015899344184635,-0.07154315407827982,-0.09749699295950133,0.7824691504057034,0.7824691504057034,1.0136363636363637,nan,-0.003271524865643097,-0.002661521333301364,0.0004752831818072526,0.00013472035053448104,0.0,-0.003271524865643097,-2.864159110360889,0.01973047245740744,0.08465197783590682,0.0,-2.968541560654204,256,2560,4,,,,,,,"[0.7696437808729212, 0.11232344653231123, 0.07946271355475669, 0.03857005904001085]","[0, 7, 1, 9]",0.9999999999999999,0.0,0.0,0.03857005904001085,4.0,"[1.0, 1.0, 1.0, 0.9999999999999997]",
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,10,0.7824691504057034,-0.09749699295950133,-0.08285191304087093,0.8069145513445127,0.8069145513445127,1.0318181818181817,nan,-0.0014403633759594067,-0.0010542457280681905,0.00034322197472660195,4.289567316461428e-05,0.0,-0.0014403633759594067,-2.865213356088957,0.020073694432134043,0.08469487350907143,0.0,-2.9699819240301633,256,2816,4,,,,,,,"[0.7150904792053653, 0.1507847728214673, 0.07644793704357122, 0.05767681092959638]","[0, 7, 1, 10]",1.0000000000000002,0.0,0.0,0.05767681092959638,4.0,"[0.9999999999999998, 1.0, 1.0000000000000002, 1.0]",
Toy1,5,ps_bbrpc,BOCPD-BRPC,PS,11,0.8069145513445127,-0.08285191304087093,-0.09241974357894572,0.7852694269418652,0.7852694269418652,1.05,nan,-0.0036846452811481432,-0.0032392661547471758,0.000427070450159904,1.8308676241063314e-05,0.0,-0.0036846452811481432,-2.8684526222437046,0.020500764882293947,0.08471318218531249,0.0,-2.9736665693113116,256,3072,4,,,,,,,"[0.7406104383804009, 0.13701144762060197, 0.07833888371273522, 0.044039230286261936]","[0, 7, 1, 11]",0.9999999999999999,0.0,0.0,0.044039230286261936,4.0,"[1.0, 0.9999999999999999, 1.0000000000000002, 1.0]",
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,0,0.0,0.0,0.5318302661592758,0.4919029334217457,0.4919029334217457,0.85,-0.1146784185544964,-0.07071085800076153,-0.0,0.014142171600152307,0.05656868640060922,0.0,-0.07071085800076153,0.0,0.014142171600152307,0.05656868640060922,0.0,-0.07071085800076153,256,256,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,1,0.4919029334217457,0.5318302661592758,0.24369042838074628,0.7715295204261698,0.7715295204261698,0.8681818181818182,-0.019866237366702854,-0.26154266037614543,-0.24196849590891836,0.002969251244219582,0.016604913223007455,0.0,-0.26154266037614543,-0.24196849590891836,0.01711142284437189,0.07317359962361668,0.0,-0.332253518376907,256,512,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,2,0.7715295204261698,0.24369042838074628,0.0398417078769074,0.8248933023824506,0.8248933023824506,0.8863636363636364,-0.010576321626209013,-0.6036480291435735,-0.5952578008890357,7.936808432744126e-05,0.008310860170210446,0.0,-0.6036480291435735,-0.837226296797954,0.01719079092869933,0.08148445979382712,0.0,-0.9359015475204805,256,768,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,3,0.8248933023824506,0.0398417078769074,-0.08529377009235632,0.7768061022255298,0.7768061022255298,0.9045454545454545,-0.0037220996758838302,-0.6839444892455727,-0.6804489603154251,0.0003637513608283869,0.0031317775693192173,0.0,-0.6839444892455727,-1.5176752571133791,0.017554542289527717,0.08461623736314634,0.0,-1.6198460367660532,256,1024,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,4,0.7768061022255298,-0.08529377009235632,-0.0434577879770134,0.7412014957169066,0.7412014957169066,0.9227272727272727,-0.00045732323685622044,-0.6038721993015241,-0.6034277204548203,9.442896679275251e-05,0.0003500498799110586,0.0,-0.6038721993015241,-2.1211029775681993,0.01764897125632047,0.0849662872430574,0.0,-2.2237182360675773,256,1280,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,5,0.7412014957169066,-0.0434577879770134,-0.050187279376555344,0.7232350954909985,0.7232350954909985,0.9409090909090909,-0.0010778684479409756,-0.5495146526144399,-0.5493796572529795,0.00012593815056102087,9.057210899301803e-06,0.0,-0.5495146526144399,-2.670482634821179,0.017774909406881492,0.0849753444539567,0.0,-2.773232888682017,256,1536,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,6,0.7232350954909985,-0.050187279376555344,-0.020234836678325464,0.7485328775291474,0.7485328775291474,0.9590909090909091,-0.00022489718583322004,-0.0009162623088640422,-0.0007163601133759681,2.0472430769925278e-05,0.00017942976471814888,0.0,-0.0009162623088640422,-2.671198994934555,0.017795381837651416,0.08515477421867484,0.0,-2.774149150990881,256,1792,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,7,0.7485328775291474,-0.020234836678325464,-0.05821939849214729,0.7795651282255298,0.7795651282255298,0.9772727272727273,-0.00047767396274997183,-0.00046019275362146287,-2.15244834448054e-06,0.00016947491803937209,0.0002885653872376102,0.0,-0.00046019275362146287,-2.6712011473828996,0.01796485675569079,0.08544333960591245,0.0,-2.7746093437445025,256,2048,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,8,0.7795651282255298,-0.05821939849214729,-0.06933416055708215,0.8031922839076274,0.8031922839076274,0.9954545454545455,-0.0011510615070387878,-0.001139165685151805,-0.0008740968069920196,0.00024036129100776232,2.4707587152023022e-05,0.0,-0.001139165685151805,-2.672075244189892,0.01820521804669855,0.08546804719306447,0.0,-2.775748509429654,256,2304,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,9,0.8031922839076274,-0.06933416055708215,-0.09139189073521263,0.7902713006561342,0.7902713006561342,1.0136363636363637,-0.002659767123499716,-0.0033443516440397328,-0.0028294190673096393,0.0004176238846078522,9.730869212224162e-05,0.0,-0.0033443516440397328,-2.6749046632572013,0.0186228419313064,0.08556535588518671,0.0,-2.779092861073694,256,2560,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,10,0.7902713006561342,-0.09139189073521263,-0.1209591663458667,0.7768222747633455,0.7768222747633455,1.0318181818181817,-0.0012131102574428365,-0.00252817841009838,-0.0016217776565367514,0.0007315559961543526,0.00017484475740727585,0.0,-0.00252817841009838,-2.676526440913738,0.019354397927460753,0.08574020064259398,0.0,-2.7816210394837926,256,2816,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_current,true_current_dynamics,CEM-MPC oracle,11,0.7768222747633455,-0.1209591663458667,-0.10457619789347239,0.7406971148084887,0.7406971148084887,1.05,-0.0017503701241659106,-0.001319923812835567,-0.0007194344234804027,0.000546809058292735,5.368033106242947e-05,0.0,-0.001319923812835567,-2.6772458753372184,0.019901206985753487,0.08579388097365641,0.0,-2.782940963296628,256,3072,4,,,,,,,,,,,,,,,oracle_current
Toy1,5,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,0,0.0,0.0,0.012318740630590443,-0.03608934252590932,-0.03608934252590932,0.85,-0.5442048616397087,-3.7937842680939954e-05,-0.0,7.587568536187991e-06,3.0350274144751963e-05,0.0,-3.7937842680939954e-05,0.0,7.587568536187991e-06,3.0350274144751963e-05,0.0,-3.7937842680939954e-05,256,256,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,5,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,1,-0.03608934252590932,0.012318740630590443,0.05744656059901185,0.05906882556253034,0.05906882556253034,0.8681818181818182,-0.5328167306520617,-0.0018747500372056547,-0.0013024406439524068,0.00016500536623279704,0.00040730402702045075,0.0,-0.0018747500372056547,-0.0013024406439524068,0.00017259293476898504,0.0004376543011652027,0.0,-0.0019126878798865947,256,512,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,5,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,2,0.05906882556253034,0.05744656059901185,-0.0654964074812912,0.024276271580984443,0.024276271580984443,0.8863636363636364,-0.5715444237610916,-0.0067266098030632875,-0.0034891261533366376,0.00021448896964776688,0.0030229946800788827,0.0,-0.0067266098030632875,-0.004791566797289044,0.00038708190441675194,0.0034606489812440853,0.0,-0.008639297682949881,256,768,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,5,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,3,0.024276271580984443,-0.0654964074812912,-0.03854830762193433,0.029105627870895913,0.029105627870895913,0.9045454545454545,-0.5820112832597127,-0.0008088759801054509,-0.000589337361873713,7.429860102576401e-05,0.00014524001720597394,0.0,-0.0008088759801054509,-0.005380904159162757,0.00046138050544251597,0.0036058889984500594,0.0,-0.009448173663055332,256,1024,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,5,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,4,0.029105627870895913,-0.03854830762193433,-0.02345146378660434,0.002825644061139134,0.002825644061139134,0.9227272727272727,-0.550577365119915,-0.000920219070203462,-0.000847137573759073,2.7498557686720737e-05,4.558293875766821e-05,0.0,-0.000920219070203462,-0.00622804173292183,0.0004888790631292367,0.0036514719372077275,0.0,-0.010368392733258795,256,1280,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,5,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,5,0.002825644061139134,-0.02345146378660434,0.12240375745403204,0.1299053443215182,0.1299053443215182,0.9409090909090909,-0.3944247995817593,-0.005011867368934523,-7.984264360250858e-06,0.0007491339919432752,0.004254749112630997,0.0,-0.005011867368934523,-0.006236025997282081,0.0012380130550725117,0.007906221049838725,0.0,-0.015380260102193318,256,1536,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
